Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.72274253311053,2.93112773548363,5.99435326188559,7.45295012250209,-2.63577011020728,-0.0553287704537979,7.82596303082235,3.38792917634143,6.53970029928357,5.15722973718955,1.64293037527582,-0.553301305344547,3.29552113471652,1.18533625466961,9.14991201570659,1.66310363813034,7.25476458760367,5.71253208869331,-5.23818270446218,6.7358215288198,6.00620362601497,3.47573323969961,7.28889290305703,3.82073785610604,5.25429922311382,4.77656416847516,3.96535563481719,9.62778291607844,5.94734333181324,5.53345456125301,1.05683143336988,5.48239602167047,4.75077621965234,6.65892406734025,7.57449184032379,7.5495222488198,4.0498208490926,6.18441582090618,8.84575556105509,3.84099115681285,4.82396626390641,3.8039753213758,7.86038147553259,7.92293661286503,7.92343062149763,8.06073257303272,7.66081506504928,3.08669805953289,7.86188883303498,8.49758470158106,5.24131500140663,5.45638875297365,6.38610640094825,7.41022760508854,7.99625378571471,8.25630550179086,6.79538341897911,6.45385134497769,3.73791851955785,-6.59608052232176,8.94796266921514,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,82.1886027403956,85.3543009890781,89.8817564934251,101.126429449199,115.537496075013,119.318916257524,89.9973043744548,96.3391364648698,99.8759627217279,107.622318424224,112.434492478014,118.603241476409,122.98186411094,143.778687612856,163.478112500578,158.03617100303,161.09209223777,186.213504181997,205.693383320713,224.001018808944,266.577850783745,270.470600922861,274.111333670706,291.23811013314,276.66795828659,296.435150038855,310.465932758635,340.416834519514,354.149248234391,346.11288848412,367.55660889077,303.055607722879,316.953927198178,301.159002272177,346.102951420647,373.76648078334,399.950074728286,415.493797812017,413.29893221522,441.998760444983,443.314193811316,451.572997293746,470.986786810734,546.726613494985,627.774241726543,714.8610153644,806.753280628799,1028.33477194577,998.522341514181,1101.96083821252,1357.5637268318,1458.10406619579,1443.88243476138,1449.61045069641,1573.88564182956,1605.60544457087,1732.55424231659,1980.66701982802,1998.25907627675,2072.24489735041,1933.1010689481,2277.43434674354,
India,IND,"GHG emissions from food systems, by gas (Mt CO2 eq) - CO2",CC.GHG.FSYS.CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95716.0688687059,102948.553285501,106995.795242263,112995.613228924,120418.050319877,131071.658639342,128902.133782694,133003.843402117,140690.305837481,145684.941741891,144711.732591244,143855.406028441,144440.351010912,149686.246453439,160706.464415399,158518.350345222,168340.052421462,179972.94027957,178987.477793247,203817.947849917,211174.982324912,217390.896825389,244889.737869097,249909.070225724,266539.71083358,269466.7551742,,,,,,,
India,IND,"GHG emissions from food systems, by gas (Mt CO2 eq) - F-gases",CC.GHG.FSYS.FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"GHG emissions from food systems, by gas (Mt CO2 eq) - Methane",CC.GHG.FSYS.CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599040.878855137,604290.939577982,608253.660161228,613294.45151296,617172.757654276,620290.502681199,624500.547884276,626570.368466088,631669.227299072,634455.97291562,633665.525904591,638560.684505547,631760.180168579,639864.360501879,647745.77154819,662694.034464173,673149.016960854,686736.526599714,692802.41520983,687165.826803817,693913.783406525,701246.07835587,701434.816197061,707605.096739649,711012.388544556,711874.739537685,,,,,,,
India,IND,"GHG emissions from food systems, by gas (Mt CO2 eq) - N2O",CC.GHG.FSYS.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97748.6051671095,100495.692088585,102672.161510147,104527.269542119,106960.797414745,109349.151993302,110983.542254324,113931.190036968,115847.743557651,117904.70280797,113761.595759637,115215.23031498,112809.406688265,116141.698685072,119709.168768005,123997.62152324,128912.292715005,132941.366784457,135662.19345322,138321.618530773,141807.836622211,144498.890757168,142656.321956655,141814.473167669,143474.621383861,145724.518414058,,,,,,,
India,IND,GHG growth (annual %),CC.GHG.GRPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,3.03,2.89,4.11,5.59,3.97,4.53,2.53,5.64,2.6,16.64,1.28,2.69,4.83,3.81,4.85,7.04,4.41,6.49,4.42,1.3,5.68,2.1,6.1,0.46,2.37,4.22,4.49,,,,
India,IND,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,33.3,,,,,,32.1,,,,32.6,,,,,,31.7,,,,,,,,,,,34.4,,,,,35.4,,35.7,,,,34.7,34.8,35.9,34.6,35.7,,,
India,IND,Government Effectiveness: Estimate,GE.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111606687307358,,-0.11445739865303,,-0.187351524829865,,-0.189068421721458,-0.147016540169716,-0.183868795633316,-0.102668456733227,-0.0995687916874886,0.136385813355446,-0.0127020869404078,-0.00608160439878702,0.0291320476680994,0.0198367759585381,-0.159344166517258,-0.160392627120018,-0.225482806563377,0.109133675694466,0.0909590721130371,0.0689344704151154,0.295401304960251,0.160742476582527,0.405513286590576,0.282362580299377,
India,IND,"Informal employment by sector and gender (% of total) - Agriculture, forestry and fishing - Female",CC.ISG.FFFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58246,,99.75423,,,,,,99.48268,,,,
India,IND,"Informal employment by sector and gender (% of total) - Agriculture, forestry and fishing - Male",CC.ISG.FFMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79877,,99.72285,,,,,,99.59093,,,,
India,IND,Informal employment by sector and gender (% of total) - No breakdown - Female,CC.ISG.NBFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.33745,,87.93653,,,,,,89.03114,,,,
India,IND,Informal employment by sector and gender (% of total) - No breakdown - Male,CC.ISG.NBMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.12373,,86.13198,,,,,,88.52618,,,,
India,IND,Informal employment by sector and gender (% of total) - Non-agriculture - Female,CC.ISG.NAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.67089,,70.29748,,,,,,76.01755,,,,
India,IND,Informal employment by sector and gender (% of total) - Non-agriculture - Male,CC.ISG.NAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.00784,,75.72874,,,,,,81.14726,,,,
India,IND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.224445875631,25.267849365105,25.3321520778835,25.4216359124842,25.5403946884739,25.5809809643769,25.6218759733324,25.6587426256182,25.6958570214667,25.7333856890525,25.7726760294544,25.9657816688646,26.1595211516506,26.355375734028,26.5482911905577,26.7391066785321,26.0761737438358,25.4114448739547,24.7463453092005,24.0846523852114,23.4288914265137,22.5114116082235,21.6068769729186,21.434936001682,21.2654908829872,21.1000261285005,20.9403928386053,20.7830305698803,20.6307969712242,21.2131704044882,19.9649330538849,20.3479791551343,20.7025645700922
India,IND,Lifetime CO2 emissions from coal plants (Mt CO2),CC.EN.ATM.COAL.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.521,
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,40.7635917663574,,,,,,,,,,48.2220687866211,,,,,,,,,,61.0145606994629,,,,,62.7544708251953,,,,,69.3025588989258,,,,,,,74.3729934692383,,,,
India,IND,Macro drivers of GHG emissions growth in the period 2012-2018 - Emission Intensity of GDP,CC.GHG.MEMG.EI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233520329674145,,,,
India,IND,Macro drivers of GHG emissions growth in the period 2012-2018 - GDP per capita,CC.GHG.MEMG.GC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360177207789519,,,,
India,IND,Macro drivers of GHG emissions growth in the period 2012-2018 - Population,CC.GHG.MEMG.PO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0726956472843223,,,,
India,IND,Made digital payments in the past year (% age 15+),g20.t.made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7233028411865,,,19.9718971252441,,,,,
India,IND,"Mean number of years of education completed, aged 17 and older",CC.SE.NYRS.AVG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7253623008728,,,,,,,,,,,
India,IND,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.230817793610615,0.237749022076462,0.221188401345512,0.189217228793514,0.237879844407191,0.331053498495211,0.473819144840104,0.407789246238605,0.261526310561385,0.290997913530105,0.295998495179626,0.290607087165613,0.34939625780839,0.253942829537971,0.255061181666786,0.250861635933814,0.240567755099052,0.191677963812305,0.254479844292315,0.321727420903257,0.304690882682805,0.253241514650119,0.324400388942591,0.279404038522083,0.210465670352012,0.219344991891755,0.233616093081805,0.223119218874269,0.362950554106366,0.266781012930277,0.261705649399666,0.281424087054309,0.273566759053342,0.240673090510998,0.304407299441661,0.84037398884218,1.01909098779283,1.69594634204091,2.27766251708358,0.937696498876907,1.5092116410291,1.4261713717093,0.764663229273768,0.892376116008551,0.53616553397322,0.286393975117119,0.352700823182633,0.457718417222735,0.427259531748115,0.64075127636135,0.685705524564707,,
India,IND,Mortality rate attributable to ambient air pollution (deaths per 100 000 population),CC.SH.AIRP.AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,
India,IND,Mortality rate attributable to household air pollution (deaths per 100 000 population),CC.SH.AIRP.AIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,
India,IND,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,4.2373449859134E-05,0.000374029439836041,0.00154793174492707,0.00471365423180974,0.00759873870488698,0.00780553175506523,0.00435616255808152,0.00675638122857878,0.00913215491805785,0.00255700800999893,0,0.00508234275649103,0.00345196754860696,0.00186310873872261,0.00758663941291061,0.00697124362062927,0.00899980340314286,0.0085966948398757,0.0241038386287202,0.0275176485065476,0.0224505867701167,0.0257485928599003,0.0265435129363272,0.0318589847501964,0.0521642190965205,0.0496641947814649,0.0487206311257806,0.0615469917055329,0.0927616852817677,0.086727452926493,0.132802371735809,0.117538143772883,0.109009587037569,0.145726904149361,0.174373692591134,0.0962227678308621,0.0897477421301638,0.140143729074859,0.123547297174163,0.1996903893795,0.170477371383954,0.108124587928973,0.102102574866643,0.0792092409065716,0.0400850033656717,0.0425909022639109,0.060178325394592,0.0412885219737139,0.0295013637427278,,
India,IND,Natural hazard levels - Coastal flood,CC.THHZ.RANK.CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Natural hazard levels - Cyclone,CC.THHZ.RANK.CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Natural hazard levels - Earthquake,CC.THHZ.RANK.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Natural hazard levels - Extreme heat,CC.THHZ.RANK.EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Natural hazard levels - Landslide,CC.THHZ.RANK.LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Natural hazard levels - River flood,CC.THHZ.RANK.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Natural hazard levels - Tsunami,CC.THHZ.RANK.TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
India,IND,Natural hazard levels - Urban flood,CC.THHZ.RANK.UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Natural hazard levels - Wildfire,CC.THHZ.RANK.WF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
India,IND,Net food imports by crop - Barley,CC.NEFO.IMCR.BA,,0,0,0,43,199,8,93,-83,39,55,61,-43,1000,626,-18,-30844,-10283,-905,-41850,-5214,-26423,-22067,-3737,-1686,-114,0,-51,0,0,0,0,0,0,-181,-154,-118,0,-62,-160,-1,-2,-68,-268,-4690,18415,-832,-347540,-164407,-50839,-31088,-44023,-82172,-545752,-502613,-81309,140096,249386,83585,254508,,,
India,IND,Net food imports by crop - Maize,CC.NEFO.IMCR.MA,,113220,87497,60989,118620,174954,70166,98357,38098,13169,5492,4625,2544,2280,2878,2310,-14731,31340,617,-39619,9122,814,-10790,-551,1179,-114,10647,-51,181000,94797,10,0,0,0,-181,-143,-118,0,1378,204369,28922,4250,42,423,-3496,1437,1168,-343563,-159545,-32087,-26088,-32478,-114927,-534624,-496717,-55867,178220,81664,25689,310528,,,
India,IND,"Net food imports by crop - Rice, broken",CC.NEFO.IMCR.RB,,0,0,0,0,-36,-34,-1,-102,-55,-8,51281,74402,4630,4605,81597,13114,-2308,196,-42014,-5205,-27200,-21791,20176,51799,-114,0,-51,181912,0,0,0,0,0,-181,-154,-118,0,-3,31220,446,-2,-68,-288,-4690,-195,-832,-347836,-166825,-51224,-33138,-44739,-117353,-546252,-503601,,,-760,-5118,-1198,,,
India,IND,"Net food imports by crop - Rice, husked",CC.NEFO.IMCR.RH,,10059,4129,0,0,-36,16415,309,3107,3058,6373,20563,7117,1201,3928,20772,551,-2534,-929,-41656,-5259,-25557,-10195,19359,52267,52486,0,-51,0,0,0,0,0,0,-127,-154,-118,0,-29,-160,-1,-1,-68,-288,-4690,-195,-832,-347836,-166825,-51224,-33138,-44739,-117353,-546252,-503699,,,,-5249,-1586,,,
India,IND,"Net food imports by crop - Rice, milled",CC.NEFO.IMCR.RM,,430629,501502,437774,442997,773249,686059,487760,461548,514071,327673,234757,89410,30736,42565,76116,126332,1213,1441,-40799,-2137,-15324,-17643,141703,385381,8386,14368,5017,516772,468630,66038,12117,102379,75524,6575,-154,-116,54,6479,2040,12745,60,804,37,-4690,53,-670,-347691,-166740,-51158,-33043,-43646,-116815,-544930,-502207,-83024,-675,1015,1009,2955,,,
India,IND,"Net food imports by crop - Rice, milled/husked",CC.NEFO.IMCR.RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net food imports by crop - Rice, paddy",CC.NEFO.IMCR.BP,,457000,446000,421000,526000,457964,449966,449999,449898,399945,379992,349997,199954,349980,89908,153893,247322,152619,-1059,-39272,-3716,31412,-13190,24445,20501,-114,10292,260,7252,0,0,0,0,0,-1,-74,-118,0,-59,1251,-1,-2,-68,-266,-4690,-183,-832,-347836,-166825,-51224,-33138,-44739,-117352,-546250,-503499,,-1647,-803,-5211,-1820,,,
India,IND,"Net food imports by crop - Rice, paddy (rice milled equivalent)",CC.NEFO.IMCR.RE,,736732,795118,711424,784897,1070949,993363,780539,756936,776873,580416,532050,300305,263985,109380,276711,380205,122298,2841,-38694,-1080,24253,-912,205019,501845,55726,21058,5219,703398,468630,66038,12117,102379,75524,6741,-102,-116,54,6570,34338,13192,61,804,51,-4690,61,-670,-347691,-166740,-51158,-33043,-43646,-116814,-544929,-501974,-83024,-666,1066,1228,3892,,,
India,IND,Net food imports by crop - Soybeans,CC.NEFO.IMCR.SB,,22,524,153,479,11739,-34,-1,-102,-55,-8,-3,-46,-20,-92,-107,-31178,-10376,-1014,-41554,1848,-26929,-22067,-3854,-1686,-114,0,-51,0,0,0,0,0,0,-181,29299,-118,97,33538,-160,131,55,-67,-287,-4690,-193,-496,-347807,-166787,-51173,-33133,-44618,-116516,-545502,-499825,-70951,61962,76943,155887,227616,,,
India,IND,Net food imports by crop - Wheat,CC.NEFO.IMCR.WH,,3090400,3249237,4071148,5621000,6572326,7786459,7527319,4756493,2943899,3586869,1907487,355457,2230162,4458733,7180662,6258221,840805,315266,241399,338457,501240,1597091,3039981,1304597,129886,148150,21414,1792403,32632,62599,0,1363695,241695,359,8086,612558,1485781,1803965,1367295,4223,1349,39082,34809,96385,37565,6078723,2329997,-166805,113159,152117,-44714,-115784,-534608,-484884,427584,1909172,5345919,80069,-195,,,
India,IND,Nitrogen application (tons per ha),CC.AG.NTR.TOHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2815201059895,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Agriculture,CC.NCO.GHG.AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.53,573.91,580.41,587.11,595.11,599.54,607.06,612.43,619.69,623.28,617.94,623.04,607.05,618.71,628.33,647.72,662.47,679.66,687.34,681.39,691.43,701.81,695.63,698.17,699.71,700,703.63,709.51,718.71,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Energy,CC.NCO.GHG.EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,70.55,72.29,74.05,75.8,77.55,79.31,81.05,82.8,84.56,86.31,89.95,93.6,97.25,100.9,104.54,107.43,110.32,113.2,116.09,118.99,118.22,117.45,116.68,115.91,115.14,115.21,115.29,115.36,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions,CC.NCO.GHG.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.51,27.7,28.89,30.08,31.28,31.7,32.12,32.54,32.96,33.38,33.8,36.25,38.69,41.14,43.58,46.03,48.47,50.92,53.36,55.8,58.25,57.34,56.44,55.53,54.63,53.73,53.47,53.22,52.97,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Industrial Processes,CC.NCO.GHG.IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,4.49,4.9,5.3,5.75,6.29,7.34,8.38,9.44,10.48,11.51,11.55,11.58,11.63,11.66,11.7,12.17,12.64,13.11,13.58,14.05,14.91,15.78,16.65,17.52,18.38,20,21.62,23.24,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry,CC.NCO.GHG.LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,4.17,4.17,4.17,4.17,4.17,1.69,1.45,1.48,3.06,1.74,1.19,0.87,3.53,5.38,3.11,3.13,5.41,3.17,10.13,7.81,3.95,9.36,5.33,4.39,3.36,4.41,7.17,5.91,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion,CC.NCO.GHG.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.29,42.85,43.4,43.97,44.53,45.85,47.19,48.51,49.84,51.18,52.5,53.7,54.9,56.11,57.32,58.52,58.96,59.4,59.84,60.29,60.74,60.87,61.01,61.15,61.28,61.42,61.74,62.06,62.39,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF,CC.NCO.GHG.EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.95,674.14,683.45,692.96,703.83,716.29,732.34,746.25,762.05,774.19,777.39,787.45,776.41,793.02,807.59,831.94,851.32,873.14,885.46,884.13,898.81,910.4,905.42,909.18,911.91,913.43,919.83,928.48,940.46,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total including LUCF,CC.NCO.GHG.IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.12,678.31,687.62,697.13,707.99,720.46,734.04,747.7,763.53,777.25,779.13,788.63,777.28,796.55,812.97,835.05,854.45,878.55,888.63,894.26,906.63,914.34,914.78,914.51,916.31,916.79,924.24,935.65,946.38,,,,
India,IND,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Waste,CC.NCO.GHG.WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54,25.2,25.85,26.51,27.17,32.91,38.64,44.39,50.13,55.88,61.62,62.89,64.17,65.43,66.71,67.98,69.26,70.52,71.8,73.07,74.34,75.45,76.56,77.67,78.78,79.89,80.98,82.07,83.16,,,,
India,IND,Number of companies that are TCFD compliant by sector - Central Bank,CC.TCFD.COMP.CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Number of companies that are TCFD compliant by sector - Communication Services,CC.TCFD.COMP.CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Number of companies that are TCFD compliant by sector - Consumer Discretionary,CC.TCFD.COMP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
India,IND,Number of companies that are TCFD compliant by sector - Consumer Staples,CC.TCFD.COMP.CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Number of companies that are TCFD compliant by sector - Energy,CC.TCFD.COMP.EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
India,IND,Number of companies that are TCFD compliant by sector - Financials,CC.TCFD.COMP.FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,
India,IND,Number of companies that are TCFD compliant by sector - Government,CC.TCFD.COMP.GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Number of companies that are TCFD compliant by sector - Health Care,CC.TCFD.COMP.HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
India,IND,Number of companies that are TCFD compliant by sector - Industrials,CC.TCFD.COMP.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
India,IND,Number of companies that are TCFD compliant by sector - Information Technology,CC.TCFD.COMP.IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
India,IND,Number of companies that are TCFD compliant by sector - Materials,CC.TCFD.COMP.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
India,IND,Number of companies that are TCFD compliant by sector - Other,CC.TCFD.COMP.OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,
India,IND,Number of companies that are TCFD compliant by sector - Real Estate,CC.TCFD.COMP.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
India,IND,Number of companies that are TCFD compliant by sector - Transportation,CC.TCFD.COMP.TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Number of companies that are TCFD compliant by sector - Utilities,CC.TCFD.COMP.UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
India,IND,Offshore wind potential - Per capita (kW/cap),CC.EG.WIND.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127028942,,,
India,IND,Offshore wind potential - Total (GW),CC.EG.WIND.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.57460211,,,
India,IND,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Cancelled,CC.OIL.PSBC.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
India,IND,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Construction,CC.OIL.PSBC.CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
India,IND,Oil pipeline capacity by project status (barrels of oil equivalent per day) - In Development (Proposed + Construction),CC.OIL.PSBC.ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516294.7,,
India,IND,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Operating,CC.OIL.PSBC.OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451442.9,,
India,IND,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Proposed,CC.OIL.PSBC.PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516294.7,,
India,IND,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Retired,CC.OIL.PSBC.RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
India,IND,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Shelved,CC.OIL.PSBC.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
India,IND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.0460687870963238,0.0566911469888178,0.0465208429112227,0.0562223815724136,0.181398290120461,0.403996749617164,0.539437877649306,0.644963083793331,0.642222696717105,1.5308693076353,1.02623638003225,1.60426748417473,1.36569515685285,1.70473931844594,1.76536706118181,2.06401832341078,0.970912943252537,1.11683974361111,0.814932148776389,1.43049343994505,1.74102090247102,1.12714472085078,0.958592342036422,0.891776556554358,0.779472764196492,0.932780093293446,1.00538370745436,0.909078025747567,0.491671716345609,0.720296599267798,1.18883035868166,0.867161855232204,0.877868164917134,0.874490863065969,1.03940207236987,1.27889753657226,1.39007319928768,1.18266406322756,1.59489363119062,0.678633804846883,0.809866607064332,1.34480086670685,1.30215201764456,1.15203979539223,0.926982393131028,0.354619402437701,0.234708104817113,0.322501602230655,0.454587640647553,0.361579706360186,0.247046218586742,,
